Wiki URL,Country/Area,Plant name,Plant Name in Local Language / Script,Other Name(s),Unit name,Fuel,Capacity (MW),Status,Turbine/Engine Technology,Equipment Manufacturer/Model,CHP,Hydrogen capable?,CCS attachment?,Conversion/replacement?,Conversion from/replacement of (fuel),Conversion from/replacement of (GEM unit ID),Conversion to (fuel),Conversion to (GEM unit ID),Start year,Retired year,Planned retire,Operator(s),Owner(s),Parent(s),Latitude,Longitude,Location accuracy,City,"Local area (taluk, county)","Major area (prefecture, district)",State/Province,Subregion,Region,Other IDs (location),Other IDs (unit),Captive industry use,Captive industry type,Captive non-industry use,GEM location ID,GEM unit ID
https://www.gem.wiki/Tehama_Central_power_station,Saudi Arabia,Tehama Central power station,محطة كهرباء تهامة المركزية,,17,"fossil liquids: crude oil, fossil liquids: diesel",45,operating,gas turbine,,not found,not found,not found,,,,,,1992,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],19.099353,41.158411,exact,Al Qunfudhah,,,Southern Region,Western Asia,Asia,World Resources Institute: WRI1030717,,,,power,L100000408010,G100000413557
https://www.gem.wiki/Tehama_Central_power_station,Saudi Arabia,Tehama Central power station,محطة كهرباء تهامة المركزية,,2,"fossil liquids: crude oil, fossil liquids: diesel",36.5,operating,gas turbine,,not found,not found,not found,,,,,,1982,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],19.099353,41.158411,exact,Al Qunfudhah,,,Southern Region,Western Asia,Asia,World Resources Institute: WRI1030717,,,,power,L100000408010,G100000413572
https://www.gem.wiki/Tehama_Central_power_station,Saudi Arabia,Tehama Central power station,محطة كهرباء تهامة المركزية,,3,"fossil liquids: crude oil, fossil liquids: diesel",36.5,operating,gas turbine,,not found,not found,not found,,,,,,1982,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],19.099353,41.158411,exact,Al Qunfudhah,,,Southern Region,Western Asia,Asia,World Resources Institute: WRI1030717,,,,power,L100000408010,G100000413571
https://www.gem.wiki/Tehama_Central_power_station,Saudi Arabia,Tehama Central power station,محطة كهرباء تهامة المركزية,,4,"fossil liquids: crude oil, fossil liquids: diesel",36.5,operating,gas turbine,,not found,not found,not found,,,,,,1982,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],19.099353,41.158411,exact,Al Qunfudhah,,,Southern Region,Western Asia,Asia,World Resources Institute: WRI1030717,,,,power,L100000408010,G100000413570
https://www.gem.wiki/Tehama_Central_power_station,Saudi Arabia,Tehama Central power station,محطة كهرباء تهامة المركزية,,5,"fossil liquids: crude oil, fossil liquids: diesel",45,operating,gas turbine,,not found,not found,not found,,,,,,1992,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],19.099353,41.158411,exact,Al Qunfudhah,,,Southern Region,Western Asia,Asia,World Resources Institute: WRI1030717,,,,power,L100000408010,G100000413569
https://www.gem.wiki/Tehama_Central_power_station,Saudi Arabia,Tehama Central power station,محطة كهرباء تهامة المركزية,,6,"fossil liquids: crude oil, fossil liquids: diesel",45,operating,gas turbine,,not found,not found,not found,,,,,,1992,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],19.099353,41.158411,exact,Al Qunfudhah,,,Southern Region,Western Asia,Asia,World Resources Institute: WRI1030717,,,,power,L100000408010,G100000413568
https://www.gem.wiki/Tehama_Central_power_station,Saudi Arabia,Tehama Central power station,محطة كهرباء تهامة المركزية,,7,"fossil liquids: crude oil, fossil liquids: diesel",45,operating,gas turbine,,not found,not found,not found,,,,,,1992,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],19.099353,41.158411,exact,Al Qunfudhah,,,Southern Region,Western Asia,Asia,World Resources Institute: WRI1030717,,,,power,L100000408010,G100000413567
https://www.gem.wiki/Tehama_Central_power_station,Saudi Arabia,Tehama Central power station,محطة كهرباء تهامة المركزية,,8,"fossil liquids: crude oil, fossil liquids: diesel",45,operating,gas turbine,,not found,not found,not found,,,,,,1992,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],19.099353,41.158411,exact,Al Qunfudhah,,,Southern Region,Western Asia,Asia,World Resources Institute: WRI1030717,,,,power,L100000408010,G100000413566
https://www.gem.wiki/Tehama_Central_power_station,Saudi Arabia,Tehama Central power station,محطة كهرباء تهامة المركزية,,9,"fossil liquids: crude oil, fossil liquids: diesel",45,operating,gas turbine,,not found,not found,not found,,,,,,1992,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],19.099353,41.158411,exact,Al Qunfudhah,,,Southern Region,Western Asia,Asia,World Resources Institute: WRI1030717,,,,power,L100000408010,G100000413565
https://www.gem.wiki/Telfer_Mine_power_station,Australia,Telfer Mine power station,,,1,fossil gas: natural gas,46,operating,gas turbine,,,,,,,,,,,,,EthnosEnergy,Newcrest Mining Ltd,Newmont Corp,-21.729478,122.213807,approximate,Telfer,,,Western Australia,Australia and New Zealand,Oceania,,,,other metals & mining,,L100000408960,G100000413435
https://www.gem.wiki/Telfer_Mine_power_station,Australia,Telfer Mine power station,,,2,fossil gas: natural gas,46,operating,gas turbine,,,,,,,,,,,,,EthnosEnergy,Newcrest Mining Ltd,Newmont Corp,-21.729478,122.213807,approximate,Telfer,,,Western Australia,Australia and New Zealand,Oceania,,,,other metals & mining,,L100000408960,G100000413434
https://www.gem.wiki/Telfer_Mine_power_station,Australia,Telfer Mine power station,,,3,fossil gas: natural gas,46,operating,gas turbine,,,,,,,,,,,,,EthnosEnergy,Newcrest Mining Ltd,Newmont Corp,-21.729478,122.213807,approximate,Telfer,,,Western Australia,Australia and New Zealand,Oceania,,,,other metals & mining,,L100000408960,G100000413433
https://www.gem.wiki/Te_Rapa_power_station,New Zealand,Te Rapa power station,,,1,fossil gas: natural gas,44,retired,gas turbine,,yes,,,,,,,,1999,2023,,,Contact Energy Ltd [100%],Contact Energy Ltd [100.0%],-37.716197,175.216809,exact,Te Rapa,,,,Australia and New Zealand,Oceania,,,,,,L100000408952,G100000413471
https://www.gem.wiki/Termocabo_power_station,Brazil,Termocabo power station,Usina Termelétrica Termocabo,,1,fossil gas: natural gas,49.7,operating,internal combustion,,not found,not found,not found,,,,,,2002,,,,Termocabo SA [100%],Brasympe Energia SA [60.0%]; DC Energia e Participações SA [24.0%]; SZF Participações [14.0%]; OZ&M Incorporação [2.0%],-8.268915,-35.024545,exact,Cabo de Santo Agostinho,,,Pernambuco,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.PE.028326-6.1,,,,,L100000408548,G100000412183
https://www.gem.wiki/Termolectrica_Garabito_power_station,Costa Rica,Termolectrica Garabito power station,,,2 (Soenergy),fossil liquids: diesel,36.5,operating,internal combustion,,,,,,,,,,,,,,SoEnergy SA [100%],General De Equipos de Colombia SA [100.0%],10.04397,-84.75977,exact,Cuatro Cruces,,,Puntarenas,Latin America and the Caribbean,Americas,,,,,,L100000408583,G100001028078
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,1,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412182
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,10,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412173
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,11,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412172
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,12,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412171
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,13,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412170
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,14,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412169
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,15,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412168
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,16,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412167
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,17,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412166
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,18,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412165
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,19,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412164
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,2,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412181
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,20,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412163
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,3,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412180
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,4,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412179
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,5,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412178
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,6,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412177
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,7,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412176
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,8,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412175
https://www.gem.wiki/Termomacaé_power_station,Brazil,Termomacaé power station,Usina Termelétrica Termomacaé,Mário Lago,9,fossil gas: natural gas,46.1,operating,gas turbine,,not found,not found,not found,,,,,,2001,,,,Petróleo Brasileiro SA [100%],Petróleo Brasileiro SA [100.0%],-22.305404,-41.876774,exact,Macaé,,,Rio de Janeiro,Latin America and the Caribbean,Americas,ANEEL: UTE.GN.RJ.028029-1.1,,,,,L100000408547,G100000412174
https://www.gem.wiki/Termopacífico_power_station,Chile,Termopacífico power station,Central Termoeléctrica Termopacífico,,1,fossil liquids: diesel,24,operating,internal combustion,,not found,not found,not found,,,,,,,,,,Prime Energia [100%],Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],-27.49251,-70.382346,exact,Copiapó,,,Atacama,Latin America and the Caribbean,Americas,MinEnergíaChile: CT 143,,,,,L100000408577,G100000412124
https://www.gem.wiki/Termopacífico_power_station,Chile,Termopacífico power station,Central Termoeléctrica Termopacífico,,2,fossil liquids: diesel,24,operating,internal combustion,,not found,not found,not found,,,,,,,,,,Prime Energia [100%],Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],-27.49251,-70.382346,exact,Copiapó,,,Atacama,Latin America and the Caribbean,Americas,MinEnergíaChile: CT 143,,,,,L100000408577,G100000412123
https://www.gem.wiki/Termopacífico_power_station,Chile,Termopacífico power station,Central Termoeléctrica Termopacífico,,3,fossil liquids: diesel,24,operating,internal combustion,,not found,not found,not found,,,,,,,,,,Prime Energia [100%],Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],-27.49251,-70.382346,exact,Copiapó,,,Atacama,Latin America and the Caribbean,Americas,MinEnergíaChile: CT 143,,,,,L100000408577,G100000412122
https://www.gem.wiki/Termopacífico_power_station,Chile,Termopacífico power station,Central Termoeléctrica Termopacífico,,4,fossil liquids: diesel,24,operating,internal combustion,,not found,not found,not found,,,,,,,,,,Prime Energia [100%],Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],-27.49251,-70.382346,exact,Copiapó,,,Atacama,Latin America and the Caribbean,Americas,MinEnergíaChile: CT 143,,,,,L100000408577,G100000412121
https://www.gem.wiki/Tianjin_Beijiao_power_station,China,Tianjin Beijiao power station,"天津北郊燃气电厂, 天津北郊热电厂一期工程(Unit 1-1 and 1-2)",,2-1,fossil gas: natural gas,0,cancelled - inferred 4 y,combined cycle,,yes,not found,not found,,,,,,,,,,Tianjin Jinneng Engineering Management Co Ltd [100%],Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [98.4%]; unknown [1.6%],39.234252,117.110926,approximate,,Beichen District,,Tianjin,Eastern Asia,Asia,,,,,,L100000407757,G100001017808
https://www.gem.wiki/Tianjin_Beijiao_power_station,China,Tianjin Beijiao power station,"天津北郊燃气电厂, 天津北郊热电厂一期工程(Unit 1-1 and 1-2)",,2-2,fossil gas: natural gas,0,cancelled - inferred 4 y,combined cycle,,yes,not found,not found,,,,,,,,,,Tianjin Jinneng Engineering Management Co Ltd [100%],Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [98.4%]; unknown [1.6%],39.234252,117.110926,approximate,,Beichen District,,Tianjin,Eastern Asia,Asia,,,,,,L100000407757,G100001017809
https://www.gem.wiki/Tianjin_Beijiao_power_station,China,Tianjin Beijiao power station,"天津北郊燃气电厂, 天津北郊热电厂一期工程(Unit 1-1 and 1-2)",,3-1,fossil gas: natural gas,0,cancelled - inferred 4 y,combined cycle,,yes,not found,not found,,,,,,,,,,Tianjin Jinneng Engineering Management Co Ltd [100%],Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [98.4%]; unknown [1.6%],39.234252,117.110926,approximate,,Beichen District,,Tianjin,Eastern Asia,Asia,,,,,,L100000407757,G100001017810
https://www.gem.wiki/Tianjin_Beijiao_power_station,China,Tianjin Beijiao power station,"天津北郊燃气电厂, 天津北郊热电厂一期工程(Unit 1-1 and 1-2)",,3-2,fossil gas: natural gas,0,cancelled - inferred 4 y,combined cycle,,yes,not found,not found,,,,,,,,,,Tianjin Jinneng Engineering Management Co Ltd [100%],Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [98.4%]; unknown [1.6%],39.234252,117.110926,approximate,,Beichen District,,Tianjin,Eastern Asia,Asia,,,,,,L100000407757,G100001017811
https://www.gem.wiki/Tonekabon_power_plant,Iran,Tonekabon power plant,,,1,fossil gas: natural gas,25,operating,unknown,,yes,not found,not found,,,,,,2016,,,,Niroo Parse Co [100%],Kharazmi Investment Co [100.0%],36.815164,50.869284,exact,Tonekabon,,,Mazandaran,Southern Asia,Asia,,,,,,L100000409092,G100000413753
https://www.gem.wiki/Tout_Lui_Faut_power_station,Suriname,Tout Lui Faut power station,Warmtekrachtcentrale te Tout Lui Faut,,1,fossil liquids: heavy fuel oil,28,operating,internal combustion,Caterpillar,,,,,,,,,2006,,,,Staatsolie Power Company Suriname NV [100%],Staatsolie Maatschappij Suriname NV [100.0%],5.765808,-55.150192,exact,Wanica,,,,Latin America and the Caribbean,Americas,,,,,,L100001023559,G100001028079
https://www.gem.wiki/Tout_Lui_Faut_power_station,Suriname,Tout Lui Faut power station,Warmtekrachtcentrale te Tout Lui Faut,,2,fossil liquids: heavy fuel oil,34,operating,internal combustion,Wärtsilä,,,,,,,,,2014,,,,Staatsolie Power Company Suriname NV [100%],Staatsolie Maatschappij Suriname NV [100.0%],5.765808,-55.150192,exact,Wanica,,,,Latin America and the Caribbean,Americas,,,,,,L100001023559,G100001028080
https://www.gem.wiki/Tout_Lui_Faut_power_station,Suriname,Tout Lui Faut power station,Warmtekrachtcentrale te Tout Lui Faut,,3,fossil liquids: heavy fuel oil,34,operating,internal combustion,Wärtsilä,,,,,,,,,2015,,,,Staatsolie Power Company Suriname NV [100%],Staatsolie Maatschappij Suriname NV [100.0%],5.765808,-55.150192,exact,Wanica,,,,Latin America and the Caribbean,Americas,,,,,,L100001023559,G100001028081
https://www.gem.wiki/Tufts_Cove_generating_station,Canada,Tufts Cove generating station,,,4,fossil gas: natural gas,47.3,operating,gas turbine,,not found,,,,,,,,2003,,,,Nova Scotia Power Inc [100%],Emera Inc [100.0%],44.678233,-63.594599,exact,Dartmouth,,,Nova Scotia,Northern America,Americas,,,,,,L100000405256,G100000409996
https://www.gem.wiki/Tufts_Cove_generating_station,Canada,Tufts Cove generating station,,,5,fossil gas: natural gas,47.3,operating,gas turbine,,not found,,,,,,,,2004,,,,Nova Scotia Power Inc [100%],Emera Inc [100.0%],44.678233,-63.594599,exact,Dartmouth,,,Nova Scotia,Northern America,Americas,,,,,,L100000405256,G100000410557
https://www.gem.wiki/Tyr_power_plant,Lebanon,Tyr power plant,محطة كهرباء صور الحرارية,Sour power plant,1,fossil liquids: diesel,35,operating,gas turbine,,not found,not found,not found,,,,,,1996,,,,Electricity Of Lebanon [100%],Electricity Of Lebanon [100.0%],33.276494,35.229213,exact,Tyre,,Tyre,South,Western Asia,Asia,"World Resources Institute: WRI1023668, World Resources Institute: WRI1023667",,,,power,L100000409293,G100000414385
https://www.gem.wiki/Tyr_power_plant,Lebanon,Tyr power plant,محطة كهرباء صور الحرارية,Sour power plant,2,fossil liquids: diesel,35,operating,gas turbine,,not found,not found,not found,,,,,,1996,,,,Electricity Of Lebanon [100%],Electricity Of Lebanon [100.0%],33.276494,35.229213,exact,Tyre,,Tyre,South,Western Asia,Asia,"World Resources Institute: WRI1023668, World Resources Institute: WRI1023667",,,,power,L100000409293,G100000414384
https://www.gem.wiki/UANPL_Anwara_power_station,Bangladesh,UANPL Anwara power station,,,2,fossil liquids: heavy fuel oil,24.1,operating,internal combustion,,not found,,,,,,,,2019,,,,unknown [1%]; United Anwara Power Ltd [99%],United Enterprises & Co [99.0%]; unknown [1.0%],22.231956,91.827789,exact,Anowara,,,,Southern Asia,Asia,,,,,,L100000408386,G100000411787
https://www.gem.wiki/Ufimskaya_CHP-4_power_station,Russia,Ufimskaya CHP-4 power station,Уфимская ТЭЦ-4,,9,"fossil gas: natural gas, fossil liquids: heavy fuel oil",45,operating,steam turbine,,yes,,,,,,,,,,,,Bashkir Generation Company LLC [100%],Inter RAO PJSC [100.0%],54.913756,56.070888,exact,Ufa,,,Republic of Bashkortostan,Eastern Europe,Europe,,,,,,L100000407314,G100000414344
https://www.gem.wiki/United_Payra_power_plant,Bangladesh,United Payra power plant,,Potuakhali,2,fossil liquids: heavy fuel oil,9.8,operating,internal combustion,,not found,,,,,,,,2021,,,,United Payra Power Ltd [100%],United Enterprises & Co [100.0%],22.370304,90.322186,exact,Patuakhali,,,,Southern Asia,Asia,,,,,,L100000408387,G100000411783
https://www.gem.wiki/Victoria_B_(New_Port)_power_station,Seychelles,Victoria B (New Port) power station,,,1,fossil liquids: diesel,23,operating,internal combustion,,not found,not found,not found,,,,,,1998,,,Public Utilities,Public Utilities Corp,Public Utilities Corp,-4.616352,55.449506,approximate,Victoria,,,,Sub-Saharan Africa,Africa,,,,,,L100000409067,G100000413507
https://www.gem.wiki/Victoria_C_(Roche_Caiman)_power_station,Seychelles,Victoria C (Roche Caiman) power station,,,2,fossil liquids: diesel,16,announced,internal combustion,,not found,not found,not found,,,,,,,,,,Public Utilities Corp,Public Utilities Corp,-4.632329,55.466194,exact,Victoria,,,,Sub-Saharan Africa,Africa,,,,,,L100000409068,G100000413508
https://www.gem.wiki/Vila_Ibiza_power_station,Spain,Vila Ibiza power station,,,TG2,"fossil gas: natural gas, fossil liquids: heavy fuel oil",19,operating,combined cycle,,yes,,,,,,,,2000,,,,Endesa SA [100%],Endesa SA [100.0%],38.91214,1.426668,exact,Ibiza,,,Balearic Islands,Southern Europe,Europe,Beyond Fossil Fuels: ES-68,Beyond Fossil Fuels: ES-68-5,,,,L100000407780,G100001008735
https://www.gem.wiki/Volzhskaya_CHP-1_power_station,Russia,Volzhskaya CHP-1 power station,ВОЛЖСКАЯ ТЭЦ-1,,5,"fossil gas: natural gas, fossil liquids: heavy fuel oil",48,operating,steam turbine,,yes,,,,,,,,1967,,,,LUKOIL-Volgogradenergo LLC [100%],LUKOIL PJSC [100.0%],48.8242,44.8178,exact,Volzhsky,,,Volgograd Oblast,Eastern Europe,Europe,World Resources Institute: WRI1061764,,,,,L100000407303,G100000408714
https://www.gem.wiki/Warnes_power_station,Bolivia,Warnes power station,Termoeléctrica de Warnes,,GT,fossil gas: natural gas,40,operating,gas turbine,Siemens Energy: SGT-800,,,,,,,,,2015,,,,ENDE Andina SAM [100%],Empresa Nacional de Electricidad Corp [60.0%]; Petróleos de Venezuela SA [40.0%],-17.53523,-63.146784,exact,Warnes,,,Santa Cruz,Latin America and the Caribbean,Americas,,,,,,L100000406480,G100001027909
https://www.gem.wiki/Wasit_power_station,United Arab Emirates,Wasit power station,محطة واسط للطاقة,,GT13,fossil gas: natural gas,44,operating,gas turbine,,,,,,,,,,,,,,Sharjah Electricity & Water Authority [100%],Sharjah Electricity & Water Authority [100.0%],25.3732,55.4611,exact,Sharjah,,,Sharjah,Western Asia,Asia,World Resources Institute: WRI1023589,,power,other,power,L100000405599,G100001006637
https://www.gem.wiki/Weddell_power_station,Australia,Weddell power station,,,1,fossil gas: natural gas,43,operating,gas turbine,,,,,,,,,,2014,,,,Power Generation Corp,Power Generation Corp,-12.577119,130.950184,exact,Wickham,,,,Australia and New Zealand,Oceania,,,,,,L100000408962,G100000413431
https://www.gem.wiki/Weddell_power_station,Australia,Weddell power station,,,2,fossil gas: natural gas,43,operating,gas turbine,,,,,,,,,,2014,,,,Power Generation Corp,Power Generation Corp,-12.577119,130.950184,exact,Wickham,,,,Australia and New Zealand,Oceania,,,,,,L100000408962,G100000413430
https://www.gem.wiki/Weddell_power_station,Australia,Weddell power station,,,3,fossil gas: natural gas,43,operating,gas turbine,,,,,,,,,,2015,,,,Power Generation Corp,Power Generation Corp,-12.577119,130.950184,exact,Wickham,,,,Australia and New Zealand,Oceania,,,,,,L100000408962,G100000413429
